timeStamp,elapsed,label,dataType,success,bytes,sentBytes,Latency,IdleTime,Connect
1638552389451,81,AudioSmall1,bin,true,1693697,140,1,0,0
1638552389478,56,TextLarge1,text,true,1253904,140,2,0,0
1638552389533,2,TextSmall1,text,true,66009,140,1,0,0
1638552389741,3,ImageSmall1,bin,true,89020,141,1,0,0
1638552389821,4,TextSmall1,text,true,66009,140,2,0,0
1638552389794,56,TextMedium1,text,true,581702,141,1,0,0
1638552389876,2,TextSmall1,text,true,66009,140,1,0,0
1638552390085,43,AudioSmall1,bin,true,1693697,140,1,0,0
1638552390137,9,ImageMedium1,bin,true,334427,142,1,0,0
1638552390166,49,AudioMedium1,bin,true,1693697,140,1,0,0
1638552390220,13,TextMedium1,text,true,581702,141,1,0,0
1638552390428,41,AudioSmall1,bin,true,1693697,140,1,0,0
1638552390507,24,TextMedium1,text,true,581702,141,2,0,0
1638552390480,62,AudioMedium1,bin,true,1693697,140,1,0,0
1638552390562,24,ImageLarge1,bin,true,768842,141,1,0,0
1638552390823,17,TextSmall1,text,true,66009,140,3,0,0
1638552390905,69,TextMedium1,text,true,581702,141,2,0,0
1638552390771,222,AudioMedium1,bin,true,1693697,140,1,0,0
1638552390850,162,AudioSmall1,bin,true,1693697,140,6,0,0
1638552391114,44,AudioLarge1,bin,true,1693697,140,1,0,0
1638552391166,4,ImageSmall1,bin,true,89020,141,1,0,0
1638552391193,2,ImageSmall1,bin,true,89020,141,0,0,0
1638552391247,15,TextMedium1,text,true,581702,141,1,0,0
1638552391456,18,ImageLarge1,bin,true,768842,141,1,0,0
1638552391509,14,TextMedium1,text,true,581702,141,0,0,0
1638552391536,41,AudioSmall1,bin,true,1693697,140,1,0,0
1638552391592,3,TextSmall1,text,true,66009,140,1,0,0
1638552391799,64,TextLarge1,text,true,1253904,140,1,0,0
1638552391852,23,ImageMedium1,bin,true,334427,142,3,0,0
1638552391879,3,TextSmall1,text,true,66009,140,1,0,0
1638552391934,32,TextLarge1,text,true,1253904,140,1,0,0
1638552392142,33,TextLarge1,text,true,1253904,140,0,0,0
1638552392222,23,ImageMedium1,bin,true,334427,142,2,0,0
1638552392195,87,AudioMedium1,bin,true,1693697,140,1,0,0
1638552392277,52,AudioLarge1,bin,true,1693697,140,1,0,0
1638552392485,3,ImageSmall1,bin,true,89020,141,1,0,0
1638552392621,29,TextSmall1,text,true,66009,140,27,0,0
1638552392538,146,AudioLarge1,bin,true,1693697,140,1,0,0
1638552392565,120,TextLarge1,text,true,1253904,140,2,0,0
1638552392828,4,TextSmall1,text,true,66009,140,2,0,0
1638552392881,2,ImageSmall1,bin,true,89020,141,1,0,0
1638552392908,9,ImageMedium1,bin,true,334427,142,1,0,0
1638552392964,41,AudioLarge1,bin,true,1693697,140,1,0,0
1638552393306,4,TextSmall1,text,true,66009,140,2,0,0
1638552393171,175,AudioLarge1,bin,true,1693697,140,1,0,0
1638552393252,127,AudioSmall1,bin,true,1693697,140,6,0,0
1638552393224,176,TextLarge1,text,true,1253904,140,2,0,0
1638552393514,24,TextMedium1,text,true,581702,141,1,0,0
1638552393567,115,AudioLarge1,bin,true,1693697,140,1,0,0
1638552393650,46,ImageLarge1,bin,true,768842,141,2,0,0
1638552393595,108,AudioLarge1,bin,true,1693697,140,2,0,0
1638552393910,13,ImageMedium1,bin,true,334427,142,1,0,0
1638552393858,68,AudioSmall1,bin,true,1693697,140,1,0,0
1638552393937,55,AudioLarge1,bin,true,1693697,140,1,0,0
1638552393992,26,ImageLarge1,bin,true,768842,141,1,0,0
1638552394199,4,ImageSmall1,bin,true,89020,141,1,0,0
1638552394253,53,AudioLarge1,bin,true,1693697,140,1,0,0
1638552394281,80,AudioLarge1,bin,true,1693697,140,7,0,0
1638552394335,61,TextLarge1,text,true,1253904,140,2,0,0
1638552394542,43,AudioLarge1,bin,true,1693697,140,1,0,0
1638552394596,3,ImageSmall1,bin,true,89020,141,1,0,0
1638552394622,63,AudioLarge1,bin,true,1693697,140,1,0,0
1638552394678,7,TextSmall1,text,true,66009,140,4,0,0
1638552394886,2,TextSmall1,text,true,66009,140,1,0,0
1638552394965,12,ImageMedium1,bin,true,334427,142,2,0,0
1638552394938,54,AudioMedium1,bin,true,1693697,140,1,0,0
1638552395020,25,ImageLarge1,bin,true,768842,141,1,0,0
1638552395228,15,TextMedium1,text,true,581702,141,0,0,0
1638552395280,21,ImageLarge1,bin,true,768842,141,1,0,0
1638552395308,44,AudioSmall1,bin,true,1693697,140,1,0,0
1638552395363,46,AudioSmall1,bin,true,1693697,140,1,0,0
1638552395572,19,ImageLarge1,bin,true,768842,141,1,0,0
1638552395625,19,TextMedium1,text,true,581702,141,2,0,0
1638552395651,39,TextLarge1,text,true,1253904,140,1,0,0
1638552395706,35,TextLarge1,text,true,1253904,140,1,0,0
1638552395914,3,ImageSmall1,bin,true,89020,141,1,0,0
1638552395967,5,ImageSmall1,bin,true,89020,141,1,0,0
1638552395995,14,TextMedium1,text,true,581702,141,1,0,0
1638552396050,15,TextMedium1,text,true,581702,141,1,0,0
1638552396257,45,AudioSmall1,bin,true,1693697,140,1,0,0
1638552396339,6,ImageSmall1,bin,true,89020,141,3,0,0
1638552396312,49,TextLarge1,text,true,1253904,140,1,0,0
1638552396392,92,AudioMedium1,bin,true,1693697,140,1,0,0
1638552396601,46,AudioLarge1,bin,true,1693697,140,1,0,0
1638552396653,4,TextSmall1,text,true,66009,140,2,0,0
1638552396680,18,ImageLarge1,bin,true,768842,141,1,0,0
1638552396735,54,AudioSmall1,bin,true,1693697,140,1,0,0
1638552396943,11,ImageMedium1,bin,true,334427,142,1,0,0
1638552396995,79,AudioMedium1,bin,true,1693697,140,1,0,0
1638552397078,7,ImageSmall1,bin,true,89020,141,3,0,0
1638552397023,91,AudioLarge1,bin,true,1693697,140,2,0,0
1638552397286,15,TextMedium1,text,true,581702,141,1,0,0
1638552397339,4,ImageSmall1,bin,true,89020,141,0,0,0
1638552397366,44,AudioLarge1,bin,true,1693697,140,1,0,0
1638552397421,21,TextMedium1,text,true,581702,141,1,0,0
1638552397629,3,ImageSmall1,bin,true,89020,141,1,0,0
1638552397682,20,ImageLarge1,bin,true,768842,141,1,0,0
1638552397709,4,TextSmall1,text,true,66009,140,1,0,0
1638552397765,41,ImageLarge1,bin,true,768842,141,1,0,0
1638552397972,33,TextLarge1,text,true,1253904,140,1,0,0
1638552398025,70,AudioLarge1,bin,true,1693697,140,1,0,0
1638552398052,140,AudioMedium1,bin,true,1693697,140,4,0,0
1638552398107,110,AudioMedium1,bin,true,1693697,140,37,0,0
1638552398315,40,TextLarge1,text,true,1253904,140,2,0,0
1638552398368,31,TextLarge1,text,true,1253904,140,1,0,0
1638552398395,23,ImageLarge1,bin,true,768842,141,3,0,0
1638552398450,32,TextLarge1,text,true,1253904,140,1,0,0
1638552398658,40,AudioSmall1,bin,true,1693697,140,1,0,0
1638552398738,13,ImageMedium1,bin,true,334427,142,2,0,0
1638552398712,48,AudioSmall1,bin,true,1693697,140,1,0,0
1638552398793,2,ImageSmall1,bin,true,89020,141,1,0,0
1638552399002,62,AudioLarge1,bin,true,1693697,140,1,0,0
1638552399055,58,ImageLarge1,bin,true,768842,141,2,0,0
1638552399081,97,AudioLarge1,bin,true,1693697,140,2,0,0
1638552399137,52,TextMedium1,text,true,581702,141,2,0,0
1638552399344,2,TextSmall1,text,true,66009,140,1,0,0
1638552399398,26,ImageLarge1,bin,true,768842,141,1,0,0
1638552399425,9,TextSmall1,text,true,66009,140,2,0,0
1638552399486,21,ImageLarge1,bin,true,768842,141,1,0,0
1638552399688,44,TextLarge1,text,true,1253904,140,2,0,0
1638552399683,55,ImageLarge1,bin,true,768843,141,2,0,1
1638552399742,90,AudioSmall1,bin,true,1693697,140,1,0,0
1638552399823,13,TextSmall1,text,true,66009,140,9,0,0
1638552399769,76,TextMedium1,text,true,581702,141,4,0,0
1638552400110,3,ImageSmall1,bin,true,89020,141,1,0,0
1638552400117,41,AudioSmall1,bin,true,1693697,140,1,0,0
1638552400170,15,TextMedium1,text,true,581702,141,1,0,0
1638552400198,11,ImageMedium1,bin,true,334427,142,1,0,0
1638552400253,21,ImageLarge1,bin,true,768842,141,1,0,0
1638552400546,60,TextLarge1,text,true,1253904,140,2,0,0
1638552400626,17,ImageSmall1,bin,true,89020,141,13,0,0
1638552400538,106,AudioMedium1,bin,true,1693697,140,1,0,0
1638552400599,97,ImageLarge1,bin,true,768842,141,11,0,0
1638552400680,38,ImageLarge1,bin,true,768842,141,12,0,0
1638552400975,47,ImageLarge1,bin,true,768842,141,6,0,0
1638552400968,80,AudioSmall1,bin,true,1693697,140,1,0,0
1638552401055,4,ImageSmall1,bin,true,89020,141,2,0,0
1638552401110,4,ImageSmall1,bin,true,89020,141,2,0,0
1638552401029,97,AudioLarge1,bin,true,1693697,140,4,0,0
1638552401408,4,TextSmall1,text,true,66009,140,1,0,0
1638552401397,55,AudioSmall1,bin,true,1693697,140,0,0,0
1638552401484,12,ImageSmall1,bin,true,89020,141,9,0,0
1638552401457,65,AudioMedium1,bin,true,1693697,140,1,0,0
1638552401539,20,ImageLarge1,bin,true,768841,141,1,0,0
1638552401826,63,TextMedium1,text,true,581702,141,1,0,0
1638552401833,211,AudioSmall1,bin,true,1693697,140,2,0,0
1638552401913,131,AudioSmall1,bin,true,1693697,140,6,0,0
1638552401889,176,AudioMedium1,bin,true,1693697,140,1,0,0
1638552401968,112,AudioLarge1,bin,true,1693696,140,3,0,0
1638552402256,2,TextSmall1,text,true,66009,140,1,0,0
1638552402262,38,AudioLarge1,bin,true,1693697,140,1,0,0
1638552402342,31,ImageLarge1,bin,true,768842,141,2,0,0
1638552402316,71,AudioLarge1,bin,true,1693697,140,1,0,0
1638552402397,84,AudioLarge1,bin,true,1693696,140,0,0,0
1638552402691,4,TextSmall1,text,true,66009,140,1,0,0
1638552402685,54,AudioLarge1,bin,true,1693697,140,1,0,0
1638552402826,39,ImageSmall1,bin,true,89019,141,10,0,0
1638552402744,124,TextLarge1,text,true,1253904,140,1,0,0
1638552402771,136,AudioLarge1,bin,true,1693697,140,2,0,0
1638552403120,45,ImageLarge1,bin,true,768842,141,1,0,0
1638552403173,4,TextSmall1,text,true,66009,140,2,0,0
1638552403113,69,TextLarge1,text,true,1253904,140,1,0,0
1638552403255,9,TextSmall1,text,true,66008,140,1,0,0
1638552403200,77,AudioLarge1,bin,true,1693697,140,1,0,0
1638552403542,19,TextMedium1,text,true,581702,141,1,0,0
1638552403549,58,AudioMedium1,bin,true,1693697,140,7,0,0
1638552403629,49,TextSmall1,text,true,66008,140,42,0,0
1638552403685,10,ImageMedium1,bin,true,334426,142,2,0,0
1638552403602,165,AudioSmall1,bin,true,1693697,140,10,0,0
1638552403972,3,ImageSmall1,bin,true,89020,141,1,0,0
1638552403979,37,TextLarge1,text,true,1253904,140,1,0,0
1638552404031,4,ImageSmall1,bin,true,89020,141,1,0,0
1638552404059,22,ImageLarge1,bin,true,768841,141,1,0,0
1638552404113,4,ImageSmall1,bin,true,89019,141,1,0,0
1638552404401,2,ImageSmall1,bin,true,89020,141,0,0,0
1638552404407,39,AudioSmall1,bin,true,1693697,140,1,0,0
1638552404460,34,TextLarge1,text,true,1253904,140,1,0,0
1638552404487,8,ImageSmall1,bin,true,89019,141,7,0,0
1638552404552,44,AudioLarge1,bin,true,1693696,140,2,0,0
1638552404836,17,ImageMedium1,bin,true,334427,142,2,0,0
1638552404829,37,TextLarge1,text,true,1253904,140,1,0,0
1638552404889,51,ImageLarge1,bin,true,768842,141,1,0,0
1638552404971,17,ImageSmall1,bin,true,89019,141,15,0,0
1638552404915,102,ImageLarge1,bin,true,768841,141,4,0,0
1638552405258,4,ImageSmall1,bin,true,89020,141,1,0,0
1638552405265,47,AudioMedium1,bin,true,1693697,140,2,0,0
1638552405318,18,TextMedium1,text,true,581702,141,1,0,0
1638552405345,11,ImageMedium1,bin,true,334426,142,1,0,0
1638552405400,59,AudioSmall1,bin,true,1693661,140,1,0,0
1638552405687,46,TextLarge1,text,true,1253904,140,1,0,0
1638552405695,66,AudioMedium1,bin,true,1693697,140,1,0,0
1638552405747,63,AudioSmall1,bin,true,1693697,140,2,0,0
1638552405829,67,TextMedium1,text,true,581703,141,3,0,1
1638552405776,193,AudioSmall1,bin,true,1693696,140,9,0,0
1638552406124,12,ImageMedium1,bin,true,334427,142,1,0,0
1638552406116,44,TextLarge1,text,true,1253904,140,1,0,0
1638552406177,3,ImageSmall1,bin,true,89020,141,1,0,0
1638552406204,44,TextLarge1,text,true,1253903,140,1,0,0
1638552406258,4,TextSmall1,text,true,66009,140,1,0,0
1638552406552,3,ImageSmall1,bin,true,89020,141,1,0,0
1638552406545,24,ImageLarge1,bin,true,768842,141,2,0,0
1638552406632,63,ImageLarge1,bin,true,768841,141,2,0,0
1638552406605,104,AudioSmall1,bin,true,1693697,140,1,0,0
1638552406687,55,AudioLarge1,bin,true,1693697,140,6,0,0
1638552406982,35,TextMedium1,text,true,581702,141,4,0,0
1638552406974,55,AudioMedium1,bin,true,1693697,140,2,0,0
1638552407034,18,ImageLarge1,bin,true,768842,141,1,0,0
1638552407061,17,TextMedium1,text,true,581701,141,1,0,0
1638552407116,46,TextLarge1,text,true,1253904,140,1,0,0
1638552407411,9,TextSmall1,text,true,66009,140,7,0,0
1638552407403,141,TextLarge1,text,true,1253904,140,1,0,0
1638552407490,187,AudioMedium1,bin,true,1693661,140,2,0,0
1638552407464,251,AudioMedium1,bin,true,1693697,140,2,0,0
1638552407545,170,AudioMedium1,bin,true,1693697,140,1,0,0
1638552407832,3,TextSmall1,text,true,66009,140,1,0,0
1638552407839,261,ImageLarge1,bin,true,768842,141,2,0,0
1638552407919,285,TextLarge1,text,true,1253905,140,4,0,2
1638552407974,231,TextLarge1,text,true,1253904,140,10,0,0
1638552408261,16,ImageSmall1,bin,true,89020,141,5,0,0
1638552408349,24,ImageSmall1,bin,true,89020,141,15,0,0
1638552407893,490,AudioMedium1,bin,true,1693697,140,2,0,0
1638552408394,8,TextSmall1,text,true,66009,140,6,0,0
1638552408270,146,TextLarge1,text,true,1253904,140,1,0,0
1638552408403,70,AudioSmall1,bin,true,1693697,140,8,0,0
1638552408690,14,ImageMedium1,bin,true,334427,142,1,0,0
1638552408697,24,ImageLarge1,bin,true,768842,141,4,0,0
1638552408777,36,ImageLarge1,bin,true,768842,141,1,0,0
1638552408832,128,AudioLarge1,bin,true,1693697,140,2,0,0
1638552408824,143,TextLarge1,text,true,1253904,140,1,0,0
1638552409127,13,ImageMedium1,bin,true,334427,142,2,0,0
1638552409120,52,AudioMedium1,bin,true,1693697,140,2,0,0
1638552409207,90,TextLarge1,text,true,1253904,140,1,0,0
1638552409252,153,AudioMedium1,bin,true,1693697,140,9,0,0
1638552409260,162,AudioMedium1,bin,true,1693697,140,4,0,0
1638552409547,68,AudioLarge1,bin,true,1693697,140,1,0,0
1638552409556,90,TextLarge1,text,true,1253904,140,1,0,0
1638552409634,99,AudioLarge1,bin,true,1693697,140,1,0,0
1638552409682,87,TextLarge1,text,true,1253904,140,13,0,0
1638552409689,89,AudioSmall1,bin,true,1693697,140,7,0,0
1638552409983,58,TextLarge1,text,true,1253904,140,2,0,0
1638552409976,77,TextLarge1,text,true,1253904,140,1,0,0
1638552410063,89,TextLarge1,text,true,1253904,140,1,0,0
1638552410118,37,ImageMedium1,bin,true,334427,142,4,0,0
1638552410109,77,AudioSmall1,bin,true,1693697,140,11,0,0
1638552410412,52,ImageLarge1,bin,true,768842,141,4,0,0
1638552410405,63,ImageLarge1,bin,true,768842,141,2,0,0
1638552410492,39,TextLarge1,text,true,1253904,140,1,0,0
1638552410547,33,TextMedium1,text,true,581702,141,2,0,0
1638552410543,66,AudioSmall1,bin,true,1693697,140,2,0,0
1638552410834,4,ImageSmall1,bin,true,89020,141,1,0,0
1638552410841,80,AudioLarge1,bin,true,1693697,140,2,0,0
1638552410922,37,TextLarge1,text,true,1253904,140,3,0,0
1638552410967,12,ImageMedium1,bin,true,334427,142,1,0,0
1638552410976,5,TextSmall1,text,true,66009,140,3,0,0
1638552411263,26,ImageLarge1,bin,true,768842,141,1,0,0
1638552411270,53,AudioLarge1,bin,true,1693697,140,5,0,0
1638552411350,77,AudioLarge1,bin,true,1693697,140,1,0,0
1638552411396,123,AudioMedium1,bin,true,1693697,140,16,0,0
1638552411405,122,AudioSmall1,bin,true,1693697,140,15,0,0
1638552411693,7,ImageSmall1,bin,true,89020,141,3,0,0
1638552411682,24,TextMedium1,text,true,581703,141,2,0,1
1638552411699,57,AudioLarge1,bin,true,1693697,140,8,0,0
1638552411825,39,ImageSmall1,bin,true,89020,141,3,0,0
1638552411779,119,TextLarge1,text,true,1253904,140,1,0,0
1638552411835,104,AudioLarge1,bin,true,1693697,140,2,0,0
1638552412196,102,AudioSmall1,bin,true,1693697,140,1,0,0
1638552412349,9,TextSmall1,text,true,66009,140,4,0,0
1638552412213,171,AudioSmall1,bin,true,1693697,140,9,0,0
1638552412205,207,AudioLarge1,bin,true,1693697,140,3,0,0
1638552412293,132,ImageLarge1,bin,true,768842,141,14,0,0
1638552412339,123,AudioLarge1,bin,true,1693697,140,5,0,0
1638552412727,13,ImageSmall1,bin,true,89020,141,1,0,0
1638552412720,37,ImageLarge1,bin,true,768842,141,5,0,0
1638552412709,69,AudioMedium1,bin,true,1693697,140,1,0,0
1638552412807,8,ImageMedium1,bin,true,334427,142,1,0,0
1638552412853,3,ImageSmall1,bin,true,89020,141,1,0,0
1638552412862,58,AudioMedium1,bin,true,1693697,140,1,0,0
1638552413241,6,ImageSmall1,bin,true,89020,141,4,0,0
1638552413234,35,ImageMedium1,bin,true,334427,142,7,0,0
1638552413223,65,AudioSmall1,bin,true,1693697,140,2,0,0
1638552413321,55,AudioMedium1,bin,true,1693697,140,2,0,0
1638552413368,143,AudioSmall1,bin,true,1693697,140,2,0,0
1638552413376,150,AudioSmall1,bin,true,1693697,140,1,0,0
1638552413738,9,ImageMedium1,bin,true,334427,142,1,0,0
1638552413748,15,TextMedium1,text,true,581702,141,1,0,0
1638552413755,56,TextLarge1,text,true,1253904,140,3,0,0
1638552413835,26,TextMedium1,text,true,581702,141,3,0,0
1638552413891,8,TextSmall1,text,true,66009,140,2,0,0
1638552413881,46,TextMedium1,text,true,581702,141,1,0,0
1638552414251,18,TextMedium1,text,true,581702,141,1,0,0
1638552414262,12,ImageMedium1,bin,true,334427,142,1,0,0
1638552414269,14,ImageMedium1,bin,true,334427,142,4,0,0
1638552414349,5,TextSmall1,text,true,66009,140,2,0,0
1638552414405,35,ImageLarge1,bin,true,768842,141,2,0,0
1638552414395,48,TextLarge1,text,true,1253904,140,1,0,0
1638552414777,9,ImageSmall1,bin,true,89020,141,3,0,0
1638552414767,20,ImageLarge1,bin,true,768842,141,1,0,0
1638552414784,23,ImageLarge1,bin,true,768842,141,4,0,0
1638552414864,21,TextMedium1,text,true,581702,141,1,0,0
1638552414911,16,TextMedium1,text,true,581702,141,1,0,0
1638552414919,9,ImageSmall1,bin,true,89020,141,4,0,0
1638552415281,11,ImageMedium1,bin,true,334427,142,1,0,0
1638552415291,3,TextSmall1,text,true,66009,140,1,0,0
1638552415298,43,AudioLarge1,bin,true,1693697,140,1,0,0
1638552415378,3,TextSmall1,text,true,66009,140,1,0,0
1638552415424,17,TextMedium1,text,true,581702,141,1,0,0
1638552415433,96,AudioSmall1,bin,true,1693697,140,3,0,0
1638552415812,18,ImageMedium1,bin,true,334427,142,10,0,0
1638552415794,57,TextLarge1,text,true,1253904,140,2,0,0
1638552415805,159,TextLarge1,text,true,1253904,140,9,0,0
1638552415892,146,AudioMedium1,bin,true,1693697,140,34,0,0
1638552415938,114,AudioLarge1,bin,true,1693697,140,4,0,0
1638552415948,121,AudioMedium1,bin,true,1693697,140,18,0,0
1638552416308,86,AudioSmall1,bin,true,1693697,140,1,0,0
1638552416327,92,AudioLarge1,bin,true,1693697,140,1,0,0
1638552416405,55,TextSmall1,text,true,66009,140,36,0,0
1638552416452,84,ImageLarge1,bin,true,768842,141,3,0,0
1638552416320,238,AudioSmall1,bin,true,1693697,140,13,0,0
1638552416461,98,AudioMedium1,bin,true,1693697,140,3,0,0
1638552416822,4,ImageSmall1,bin,true,89020,141,1,0,0
1638552416833,19,ImageMedium1,bin,true,334427,142,1,0,0
1638552416841,22,TextSmall1,text,true,66009,140,20,0,0
1638552416920,11,ImageMedium1,bin,true,334427,142,1,0,0
1638552416967,22,ImageMedium1,bin,true,334427,142,1,0,0
1638552416975,32,ImageMedium1,bin,true,334427,142,15,0,0
1638552417337,8,ImageMedium1,bin,true,334427,142,1,0,0
1638552417347,19,TextMedium1,text,true,581702,141,1,0,0
1638552417355,43,TextLarge1,text,true,1253904,140,7,0,0
1638552417435,45,AudioSmall1,bin,true,1693697,140,1,0,0
1638552417480,124,AudioSmall1,bin,true,1693697,140,1,0,0
1638552417490,131,TextLarge1,text,true,1253904,140,1,0,0
1638552417863,4,ImageSmall1,bin,true,89020,141,2,0,0
1638552417850,88,AudioLarge1,bin,true,1693697,140,1,0,0
1638552417868,79,AudioMedium1,bin,true,1693697,140,1,0,0
1638552417949,16,TextMedium1,text,true,581702,141,1,0,0
1638552418002,37,ImageLarge1,bin,true,768842,141,2,0,0
1638552418002,67,AudioLarge1,bin,true,1693696,140,1,0,0
1638552418375,30,ImageSmall1,bin,true,89020,141,2,0,0
1638552418365,53,ImageLarge1,bin,true,768842,141,0,0,0
1638552418508,13,TextSmall1,text,true,66008,140,3,0,0
1638552418517,66,ImageMedium1,bin,true,334427,142,8,0,0
1638552418462,130,AudioLarge1,bin,true,1693697,140,16,0,0
1638552418382,214,AudioLarge1,bin,true,1693697,140,2,0,0
1638552418890,32,ImageMedium1,bin,true,334427,142,1,0,0
1638552418895,54,ImageLarge1,bin,true,768842,141,4,0,0
1638552418977,36,TextMedium1,text,true,581702,141,17,0,0
1638552419031,12,TextSmall1,text,true,66009,140,1,0,0
1638552419022,64,TextMedium1,text,true,581701,141,2,0,0
1638552418878,210,AudioSmall1,bin,true,1693697,140,2,0,0
1638552419392,11,ImageMedium1,bin,true,334427,142,0,0,0
1638552419402,44,TextMedium1,text,true,581702,141,1,0,0
1638552419409,50,AudioLarge1,bin,true,1693697,140,2,0,0
1638552419489,26,ImageLarge1,bin,true,768842,141,2,0,0
1638552419545,36,TextMedium1,text,true,581702,141,2,0,0
1638552419535,46,ImageLarge1,bin,true,768841,141,1,0,0
1638552419905,8,ImageMedium1,bin,true,334427,142,1,0,0
1638552419923,20,TextMedium1,text,true,581702,141,1,0,0
1638552419916,58,AudioSmall1,bin,true,1693697,140,0,0,0
1638552420004,20,ImageLarge1,bin,true,768842,141,1,0,0
1638552420057,11,ImageMedium1,bin,true,334427,142,2,0,0
1638552420048,70,AudioSmall1,bin,true,1693696,140,1,0,0
1638552420437,29,ImageMedium1,bin,true,334427,142,2,0,0
1638552420429,63,ImageLarge1,bin,true,768842,141,14,0,0
1638552420419,92,AudioSmall1,bin,true,1693697,140,1,0,0
1638552420517,72,AudioLarge1,bin,true,1693697,140,2,0,0
1638552420563,28,ImageMedium1,bin,true,334426,142,7,0,0
1638552420572,28,TextMedium1,text,true,581702,141,2,0,0
1638552420934,2,TextSmall1,text,true,66009,140,1,0,0
1638552420944,32,ImageLarge1,bin,true,768842,141,1,0,0
1638552420951,29,TextMedium1,text,true,581702,141,8,0,0
1638552421031,44,TextLarge1,text,true,1253904,140,1,0,0
1638552421077,34,ImageLarge1,bin,true,768841,141,1,0,0
